id,Name,Artists,,started,Address,Notes,Commisioned,District,transform,images,location
m0351,,FREDDY DIAZ,FREDDY DIAZ,11/27/2017,"1930 Springwells Ave, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0351,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0351.jpg,
m0353,,"CARL OXLEY III,MARK SENGBUSCH","CARL OXLEY III,MARK SENGBUSCH",6/28/2005,"14326 East Jefferson Ave., Detroit, MI",,,4,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0353,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0353.jpg,
m0354,,unknown,unknown,1/28/2013,"13131 East Jefferson Ave., Detroit, MI",,,4,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0354,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0354.jpg,
m0355,,LAUREN HARRINGTON,LAUREN HARRINGTON,9/1/2016,"1799 Antietam Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0355,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0355.jpg,
m0356,,BEN SAGINAW,BEN SAGINAW,6/28/2017,"2133 Michigan Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0356,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0356.jpg,
m0357,,unknown,unknown,7/28/2013,"2369 Rosa Parks Blvd., Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0357,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0357.jpg,
m0358,,"ANTHONY LEE,GLENNA GOODACRE","ANTHONY LEE,GLENNA GOODACRE",1/28/2013,"2939 Woodward Ave., Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0358,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0358.jpg,
m0359,,GONZO STROSS,GONZO STROSS,1/28/2013,"2940 Woodward Ave., Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0359,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0359.jpg,
m0360,,unknown,unknown,4/28/2017,"2119 Cass Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0360,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0360.jpg,
m0361,,ANTHONY LEE,ANTHONY LEE,9/28/2017,"80 West Alexandrine Street, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0361,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0361.jpg,
m0362,,TAURUS BURNS,TAURUS BURNS,7/28/2010,"4620 Cass Ave., Detroit, MI",,,,,.jpg,
m0363,,CARATOES,CARATOES,10/28/2017,"3454 Second Ave., Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0363,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0363.jpg,
m0364,,JASON OSTRO,JASON OSTRO,2/28/2017,"3455 Second Ave., Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0364,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0364.jpg,
m0365,,CHRISTOPHER KONECKI,CHRISTOPHER KONECKI,10/28/2017,"3456 Second Ave., Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0365,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0365.jpg,
m0366,,MEGGS,MEGGS,10/28/2017,"3736 Third Street, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0366,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0366.jpg,
m0367,,SWOON,SWOON,10/28/2016,"500 Woodward Ave., Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0367,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0367.jpg,
m0368,,JESSIE KASSEL,JESSIE KASSEL,7/28/2017,"1428 Griswold St, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0368,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0368.jpg,
m0369,,unknown,unknown,5/28/2017,"87 Watson St, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0369,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0369.jpg,
m0370,,unknown,unknown,8/21/2011,"58 Peterboro Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0370,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0370.jpg,
m0371,,SINTEX,SINTEX,9/28/2014,"2144 Gratiot Ave., Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0371,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0371.jpg,
m0372,,SINTEX,SINTEX,9/28/2014,"2144 Gratiot Ave., Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0372,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0372.jpg,
m0373,,WC BEVAN,WC BEVAN,9/28/2017,"9300 Kercheval Ave., Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0373,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0373.jpg,
m0374,,unknown,unknown,1/28/2013,"4999 Philip Street, Detroit, MI",,,4,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0374,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0374.jpg,
m0375,,MUCKROCK,MUCKROCK,7/28/2017,"5705 W. Warren Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0375,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0375.jpg,
m0376,,"ERIN KRUCZEK,ELITE DETROIT,DETROIT HIVES","ERIN KRUCZEK,ELITE DETROIT,DETROIT HIVES",8/3/2017,"9407 East Warren Ave, Detroit, MI",,,4,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0376,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0376.jpg,
m0377,,unknown,unknown,1/3/2013,"9622 Harper Ave, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0377,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0377.jpg,
m0378,,unknown,unknown,unknown,"9731 Harper Ave, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0378,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0378.jpg,
m0379,,unknown,unknown,1/3/2013,"8501 Harper Avenue, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0379,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0379.jpg,
m0380,,SINTEX,SINTEX,8/3/2014,"4736 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0380,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0380.jpg,
m0381,,ARMAGEDDON BEACHPARTY,ARMAGEDDON BEACHPARTY,4/23/2018,"1527 West Warren Ave, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0381,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0381.jpg,
m0382,,CZR PZR,CZR PZR,7/3/2014,"4230 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0382,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0382.jpg,"-83.080559, 42.345536"
m0383,,unknown,unknown,7/3/2014,"4737 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0383,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0383.jpg,
m0384,,"BIRDO,ELMER","BIRDO,ELMER",8/3/2014,"4667 15th Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0384,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0384.jpg,
m0386,,unknown,unknown,9/11/2017,"3701 McClellan Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0386,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0386.jpg,
m0388,,PHILIPPE MASTROCOLA,PHILIPPE MASTROCOLA,10/3/2014,"4629 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0388,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0388.jpg,
m0389,,LUCHER,LUCHER,9/3/2014,"4756 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0389,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0389.jpg,
m0390,,"MALT,TEAD,MONSTER STEVE","MALT,TEAD,MONSTER STEVE",10/3/2014,"4733 East Grand River, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0390,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0390.jpg,
m0391,,MALT,MALT,9/1/2012,"1946 Calumet Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0391,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0391.jpg,
m0392,,AIR CREW CHICAGO,AIR CREW CHICAGO,1/3/2013,"4429 Wabash Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0392,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0392.jpg,
m0393,,HELLO MELOH,HELLO MELOH,8/3/2014,"1948 Calumet Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0393,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0393.jpg,
m0394,,DESIREE KELLY,DESIREE KELLY,8/3/2015,"4252 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0394,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0394.jpg,
m0395,,HEAD,HEAD,8/3/2014,"4264 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0395,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0395.jpg,"-83.080203, 42.345307"
m0396,,DUSTIN SPAGNOLA,DUSTIN SPAGNOLA,9/3/2014,"4251 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0396,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0396.jpg,
m0397,,FORTE,FORTE,8/3/2014,"4230 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0397,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0397.jpg,"-83.080189, 42.345385"
m0398,,unknown,unknown,8/3/2014,"4230 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0398,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0398.jpg,"-83.080195, 42.345435"
m0399,,unknown,unknown,8/4/2014,"4230 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0399,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0399.jpg,"-83.080533, 42.345609"
m0400,,unknown,unknown,8/4/2014,"4230 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0400,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0400.jpg,"-83.080658, 42.345660"
m0401,,PAPPSATT,PAPPSATT,9/3/2014,"4230 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0401,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0401.jpg,"-83.080475, 42.345287"
m0402,,unknown,unknown,9/3/2014,"4224 Grand River Ave., Detroit, MI",alley behind building,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0402,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0402.jpg,
m0403,,unknown,unknown,8/4/2014,"4230 Grand River Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0403,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0403.jpg,"-83.080895, 42.345462"
m0404,,JAKE MERTEN,JAKE MERTEN,7/4/2015,"10800 East Jefferson Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0404,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0404.jpg,
m0405,,unknown,unknown,1/5/2013,"1031 Eastlawn Street, Detroit, MI",,,4,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0405,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0405.jpg,
m0406,,WC BEVAN,WC BEVAN,9/1/2016,"2470 E Fisher Service Dr, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0406,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0406.jpg,
m0407,,unknown,unknown,8/9/2013,"2312 Vinewood Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0407,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0407.jpg,
m0408,,unknown,unknown,9/17/2015,"2313 Vinewood Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0408,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0408.jpg,
m0409,,unknown,unknown,10/9/2013,"6109 Wabash Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0409,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0409.jpg,
m0410,,unknown,unknown,8/9/2015,"800 W. Willis Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0410,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0410.jpg,
m0411,,BENNIE WHITE,BENNIE WHITE,9/9/1993,"13023 E Warren Ave, Detroit, MI",,,4,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0411,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0411.jpg,
m0412,,unknown,unknown,1/9/2013,"19125 Hamburg Street, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0412,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0412.jpg,
m0413,,unknown,unknown,1/9/2013,"7715 W. Vernor Highway, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0413,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0413.jpg,
m0414,,unknown,unknown,1/9/2013,"7714 W. Vernor Highway, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0414,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0414.jpg,
m0415,,REVOK,REVOK,7/9/2017,"1825 21st Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0415,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0415.jpg,
m0416,,unknown,unknown,1/9/2013,"5155 Rosa Parks Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0416,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0416.jpg,
m0417,,unknown,unknown,1/9/2013,"1925 Bryant Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0417,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0417.jpg,
m0418,,SCRIBBLES,SCRIBBLES,11/9/2009,"4882 Lennox Street, Detroit, MI",,,4,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0418,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0418.jpg,
m0419,,"CARL OXLEY III,MARK SENGBUSCH","CARL OXLEY III,MARK SENGBUSCH",9/8/2008,"2226 Marquette Street, Detroit, MI",PAINTED BY SUMMER IN THE CITY,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0419,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0419.jpg,
m0420,,unknown,unknown,1/9/2013,"3345 Bagley Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0420,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0420.jpg,
m0421,,unknown,unknown,6/9/2017,"5353 Baldwin St, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0421,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0421.jpg,
m0422,,unknown,unknown,1/9/2013,"18037 Schoenherr Street, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0422,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0422.jpg,
m0423,,unknown,unknown,1/11/2013,"12523 E. Seven Mile Road, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0423,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0423.jpg,
m0424,,unknown,unknown,9/11/2013,"1907 W. Jefferson Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0424,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0424.jpg,
m0425,,unknown,unknown,1/11/2013,"2640 Michigan Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0425,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0425.jpg,
m0426,,unknown,unknown,1/11/2013,"6100 Trumbull Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0426,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0426.jpg,
m0427,,SUMMER IN THE CITY,SUMMER IN THE CITY,9/1/2016,"5757 Trumbull Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0427,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0427.jpg,
m0428,,SUMMER IN THE CITY,SUMMER IN THE CITY,10/11/2017,"1984 West Euclid Street, Detroit, MI",,,5,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0428,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0428.jpg,
m0429,,HUBERT MASSEY,HUBERT MASSEY,7/11/2017,"9138 Rosa Parks Boulevard, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0429,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0429.jpg,
m0430,,unknown,unknown,1/11/2013,"1722 23rd Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0430,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0430.jpg,
m0431,,unknown,unknown,6/11/2017,"11610 Greiner Street, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0431,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0431.jpg,
m0432,,ELTON DURAN,ELTON DURAN,9/11/2017,"3041 West Vernor Highway, Detroit, MI",,,6,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0432,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0432.jpg,
m0433,,"PHYBR,DETROIT LACQUER,REC3SNK","PHYBR,DETROIT LACQUER,REC3SNK",9/11/2017,"20100 Schoenherr, Detroit, MI",,,3,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0433,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0433.jpg,
m0434,,WC BEVAN,WC BEVAN,9/11/2017,"6199 Concord Ave, Detroit, MI 48211",Packard Automotive Plant,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0434,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0434.jpg,
m0435,,MICHELLE TANGUAY,MICHELLE TANGUAY,9/21/2017,"14600 Mack Avenue, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0435,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0435.jpg,
m0436,,SUMMER IN THE CITY,SUMMER IN THE CITY,10/11/2017,"14114 East Warren Avenue, Detroit, MI",,,4,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0436,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0436.jpg,
m0437,,unknown,unknown,1/12/2013,"16527 Livernois Ave, Detroit, MI",,,2,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0437,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0437.jpg,
m0438,,Michael Owen,Michael Owen,11/13/2013,"19384 Livernois Avenue, Detroit, MI",,,2,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0438,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0438.jpg,
m0439,,Michael Owen,Michael Owen,11/12/2013,"19386 Livernois Avenue, Detroit, MI",,,2,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0439,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0439.jpg,
m0441,,unknown,unknown,10/12/2015,"14309 Greenfield Road, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0441,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0441.jpg,
m0443,,FUMEROISM,FUMEROISM,9/12/2015,"4400 Maplewood Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0443,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0443.jpg,
m0444,,FUMEROISM,FUMEROISM,9/12/2015,"4404 Maplewood Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0444,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0444.jpg,
m0445,,FUMEROISM,FUMEROISM,9/12/2015,"4402 Maplewood Ave, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0445,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0445.jpg,
m0446,,unknown,unknown,9/12/2015,"13838 Woodward Ave, Highland Park, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0446,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0446.jpg,
m0447,,SUMMER IN THE CITY,SUMMER IN THE CITY,9/1/2013,"13836 Woodward Ave, Highland Park, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0447,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0447.jpg,
m0448,,unknown,unknown,5/12/2017,"2852 Benson Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0448,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0448.jpg,
m0449,,"SEAN LUGO,SAVAGE HABIT","SEAN LUGO,SAVAGE HABIT",7/12/2017,"2105 Russell Street, Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0449,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0449.jpg,
m0450,,PHILIPPE MASTROCOLA,PHILIPPE MASTROCOLA,9/12/2014,"4223 Grand River Ave., Detroit, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0450,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0450.jpg,
m0451,,MALT,MALT,1/16/2013,"2220 Caniff Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0451,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0451.jpg,
m0452,,DABS MYLA,DABS MYLA,10/16/2012,"2048 Caniff Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0452,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0452.jpg,
m0453,,BASK,BASK,1/16/2013,"2049 Caniff Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0453,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0453.jpg,
m0454,,unknown,unknown,9/16/2014,"8092 Joseph Campau Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0454,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0454.jpg,
m0455,,"GHOST BEARD,PATCH WHISKY","GHOST BEARD,PATCH WHISKY",10/16/2015,"8093 Joseph Campau Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0455,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0455.jpg,
m0456,,KOBIE SOLOMON,KOBIE SOLOMON,9/17/2015,"8829 Joseph Campau Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0456,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0456.jpg,
m0457,,DASIC FERNÁNDEZ,DASIC FERNÁNDEZ,10/17/2013,"8750 Joseph Campau Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0457,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0457.jpg,
m0458,,unknown,unknown,9/17/2015,"8740 Joseph Campau Street, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0458,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0458.jpg,
m0459,,unknown,unknown,1/17/2013,"Veterans Park, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0459,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0459.jpg,"-83.050538, 42.390488"
m0460,,unknown,unknown,9/18/2015,"Veterans Park, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0460,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0460.jpg,"-83.051066, 42.389338"
m0461,,unknown,unknown,1/18/2013,"3201 Holbrook Ave, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0461,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0461.jpg,
m0462,,BROZILLA,BROZILLA,9/18/2016,,,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0462,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0462.jpg,"-83.046135, 42.393044"
m0463,,BROZILLA,BROZILLA,10/18/2016,"8899 Conant St, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0463,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0463.jpg,
m0464,,BROZILLA,BROZILLA,10/18/2016,"8900 Conant St, Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0464,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0464.jpg,
m0465,,BROZILLA,BROZILLA,12/18/2016,"8303 Joseph Campau Ave., Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0465,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0465.jpg,
m0466,,REVOK,REVOK,11/18/2016,"8304 Joseph Campau Ave., Hamtramck, MI",,,,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0466,https://raw.githubusercontent.com/cpenalosa/detroitmurals/images/m0466.jpg,
